-5.693949808123563994e-01,8.328224856197565806e-01,0.000000000000000000e+00
1.457961910857521248e+00,-3.733506376577098163e-01,1.000000000000000000e+00
9.307819696333050619e-01,1.163132964952329207e-01,0.000000000000000000e+00
3.833616078937283622e-01,-3.032927225363886703e-01,1.000000000000000000e+00
1.718286295206940206e+00,-2.525614374610321011e-01,1.000000000000000000e+00
1.285544603042713785e+00,-4.361115220051906549e-01,1.000000000000000000e+00
1.648774990661812545e+00,-1.217388241920352443e-01,1.000000000000000000e+00
1.200159690698326065e+00,2.135115713300214657e-01,0.000000000000000000e+00
-1.011513888669005157e+00,-2.812148831109086144e-02,0.000000000000000000e+00
1.002557431555963108e+00,-6.144986647005964420e-01,1.000000000000000000e+00
-4.410738421901654049e-02,3.551248679975595457e-01,1.000000000000000000e+00
2.042883893377632210e-01,1.088391121503834214e+00,0.000000000000000000e+00
2.023831753600401129e+00,6.254914081718526697e-01,1.000000000000000000e+00
-9.314597683728349509e-01,2.217901523382013740e-01,0.000000000000000000e+00
1.917698530445707483e+00,4.013364608912588505e-01,1.000000000000000000e+00
7.563727840814515879e-01,-2.159357866384538638e-01,1.000000000000000000e+00
1.034770862465594909e+00,-4.409374351010006410e-03,0.000000000000000000e+00
1.379611796614619967e+00,-5.124291195682558753e-01,1.000000000000000000e+00
6.413277560099793773e-01,8.561898940678636105e-01,0.000000000000000000e+00
9.448721357548871547e-01,3.805947855344922748e-01,0.000000000000000000e+00
1.518921276768872453e+00,-4.901993109129162418e-01,1.000000000000000000e+00
-5.514055519980373132e-01,8.383455869313404252e-01,0.000000000000000000e+00
-9.898288326121531533e-01,2.395964579216163237e-01,0.000000000000000000e+00
-1.434814690261948522e-02,1.170777339496011926e+00,0.000000000000000000e+00
1.013090753919529297e+00,-7.574370463064128423e-01,1.000000000000000000e+00
1.629870327127374008e+00,-1.231809648319984185e-02,1.000000000000000000e+00
8.185699011833683647e-01,-5.197340282570478420e-01,1.000000000000000000e+00
-9.464885704910532827e-01,2.303585958256647026e-01,0.000000000000000000e+00
